"Step","14_sazut-tonat-munobhasaz - episodic_return","14_sazut-tonat-munobhasaz - episodic_return__MIN","14_sazut-tonat-munobhasaz - episodic_return__MAX"
"1407110","1","1","1"
"1407758","4","4","4"
"1407934","8","8","8"
"1408355","1","1","1"
"1408897","11","11","11"
"1408972","6","6","6"
"1409435","4","4","4"
"1409530","6","6","6"
"1409917","5","5","5"
"1409930","0","0","0"
"1410223","7","7","7"
"1410245","9","9","9"
"1410336","30","30","30"
"1410562","2","2","2"
"1410643","13","13","13"
"1411684","7","7","7"
"1411749","6","6","6"
"1414109","12","12","12"
"1414984","1","1","1"
"1415082","6","6","6"
"1415221","5","5","5"
"1416050","3","3","3"
"1416886","5","5","5"
"1417382","7","7","7"
"1417818","2","2","2"
"1418032","12","12","12"
"1418402","7","7","7"
"1419410","18","18","18"
"1419670","7","7","7"
"1420045","2","2","2"
"1420756","2","2","2"
"1421721","0","0","0"
"1422046","9","9","9"
"1422671","9","9","9"
"1423287","7","7","7"
"1423403","9","9","9"
"1423620","4","4","4"
"1424963","4","4","4"
"1425173","3","3","3"
"1425331","6","6","6"
"1425353","9","9","9"
"1425611","3","3","3"
"1426273","6","6","6"
"1426677","0","0","0"
"1426815","8","8","8"
"1427006","4","4","4"
"1427089","4","4","4"
"1427197","2","2","2"
"1427223","6","6","6"
"1427740","12","12","12"
"1427835","4","4","4"
"1428018","0","0","0"
"1428270","2","2","2"
"1429180","6","6","6"
"1429459","3","3","3"
"1429617","8","8","8"
"1429804","7","7","7"
"1430840","2","2","2"
"1431981","12","12","12"
"1432164","3","3","3"
"1432386","4","4","4"
"1433123","9","9","9"
"1433191","10","10","10"
"1433418","6","6","6"
"1433577","9","9","9"
"1433614","6","6","6"
"1433760","4","4","4"
"1434203","4","4","4"
"1434356","16","16","16"
"1434944","15","15","15"
"1435039","12","12","12"
"1435162","3","3","3"
"1435224","11","11","11"
"1435562","4","4","4"
"1435925","1","1","1"
"1436016","8","8","8"
"1437149","5","5","5"
"1437319","9","9","9"
"1438036","5","5","5"
"1438148","1","1","1"
"1439816","8","8","8"
"1439966","3","3","3"
"1440054","7","7","7"
"1440610","2","2","2"
"1441000","11","11","11"
"1441180","2","2","2"
"1441296","16","16","16"
"1441814","3","3","3"
"1442297","10","10","10"
"1442438","7","7","7"
"1443465","5","5","5"
"1443779","4","4","4"
"1444094","4","4","4"
"1444533","6","6","6"
"1444735","3","3","3"
"1444961","5","5","5"
"1445595","2","2","2"
"1445880","3","3","3"
"1447321","4","4","4"
"1447379","4","4","4"
"1447666","4","4","4"
"1447819","4","4","4"
"1447918","3","3","3"
"1448205","4","4","4"
"1448273","5","5","5"
"1449344","4","4","4"
"1449632","6","6","6"
"1449754","3","3","3"
"1450171","7","7","7"
"1450188","18","18","18"
"1450327","7","7","7"
"1450797","3","3","3"
"1450931","7","7","7"
"1451109","2","2","2"
"1453654","2","2","2"
"1454191","4","4","4"
"1454917","1","1","1"
"1455028","7","7","7"
"1455217","7","7","7"
"1455785","2","2","2"
"1455873","15","15","15"
"1455970","1","1","1"
"1456405","7","7","7"
"1457256","5","5","5"
"1457684","2","2","2"
"1457772","10","10","10"
"1457847","9","9","9"
"1457959","4","4","4"
"1458236","10","10","10"
"1458755","1","1","1"
"1458822","5","5","5"
"1459258","5","5","5"
"1459714","8","8","8"
"1459807","3","3","3"
"1459992","3","3","3"
"1460420","6","6","6"
"1461557","2","2","2"
"1461610","9","9","9"
"1461798","13","13","13"
"1462159","14","14","14"
"1462355","1","1","1"
"1462856","3","3","3"
"1465281","0","0","0"
"1465586","4","4","4"
"1466091","3","3","3"
"1466302","1","1","1"
"1466635","5","5","5"
"1467289","6","6","6"
"1467502","3","3","3"
"1467657","6","6","6"
"1468570","6","6","6"
"1468793","9","9","9"
"1468946","6","6","6"
"1469386","4","4","4"
"1469499","7","7","7"
"1469942","2","2","2"
"1470672","2","2","2"
"1470952","1","1","1"
"1471856","13","13","13"
"1471966","8","8","8"
"1472209","5","5","5"
"1472470","4","4","4"
"1472689","3","3","3"
"1473317","7","7","7"
"1473742","12","12","12"
"1474020","11","11","11"
"1474733","6","6","6"
"1475221","3","3","3"
"1475847","11","11","11"
"1475969","3","3","3"
"1476237","9","9","9"
"1477354","3","3","3"
"1477446","5","5","5"
"1477516","5","5","5"
"1477571","2","2","2"
"1478259","3","3","3"
"1478518","1","1","1"
"1479612","6","6","6"
"1479685","8","8","8"
"1480311","6","6","6"
"1480384","10","10","10"
"1480634","9","9","9"
"1480669","9","9","9"
"1481090","4","4","4"
"1481519","7","7","7"
"1481684","4","4","4"
"1481860","7","7","7"
"1482278","4","4","4"
"1483544","3","3","3"
"1484011","3","3","3"
"1485153","8","8","8"
"1485201","2","2","2"
"1485335","10","10","10"
"1485596","6","6","6"
"1485673","7","7","7"
"1485877","4","4","4"
"1486792","3","3","3"
"1487135","9","9","9"
"1487326","3","3","3"
"1487651","3","3","3"
"1487847","5","5","5"
"1489147","6","6","6"
"1489497","7","7","7"
"1489683","7","7","7"
"1490671","2","2","2"
"1490697","4","4","4"
"1490765","2","2","2"
"1491324","1","1","1"
"1491466","6","6","6"
"1491585","4","4","4"
"1491833","3","3","3"
"1491936","9","9","9"
"1492176","7","7","7"
"1492588","14","14","14"
"1492706","6","6","6"
"1492926","7","7","7"
"1493232","7","7","7"
"1493338","4","4","4"
"1494037","3","3","3"
"1494475","5","5","5"
"1494546","5","5","5"
"1494604","0","0","0"
"1495092","5","5","5"
"1495342","6","6","6"
"1495439","6","6","6"
"1495872","0","0","0"
"1496045","6","6","6"
"1496270","4","4","4"
"1497002","4","4","4"
"1497730","2","2","2"
"1499014","1","1","1"
"1499322","4","4","4"
"1499703","2","2","2"
"1500630","7","7","7"
"1500982","3","3","3"
"1501915","3","3","3"
"1503154","8","8","8"
"1503640","3","3","3"
"1504007","6","6","6"
"1504870","9","9","9"
"1504963","5","5","5"
"1506153","5","5","5"
"1506285","1","1","1"
"1506372","8","8","8"
"1506872","2","2","2"
"1507239","8","8","8"
"1508089","0","0","0"
"1508250","2","2","2"
"1508636","1","1","1"
"1508968","17","17","17"
"1508997","6","6","6"
"1509194","4","4","4"
"1509676","4","4","4"
"1509832","2","2","2"
"1510347","2","2","2"
"1510884","7","7","7"
"1511125","3","3","3"
"1511466","1","1","1"
"1511695","3","3","3"
"1511891","8","8","8"
"1512037","11","11","11"
"1512285","10","10","10"
"1513229","5","5","5"
"1513300","4","4","4"
"1513531","4","4","4"
"1514049","4","4","4"
"1514209","8","8","8"
"1514545","6","6","6"
"1515089","5","5","5"
"1515439","8","8","8"
"1515765","9","9","9"
"1515993","6","6","6"
"1516183","9","9","9"
"1516852","4","4","4"
"1518390","4","4","4"
"1519136","7","7","7"
"1519335","0","0","0"
"1519774","9","9","9"
"1520230","2","2","2"
"1520942","3","3","3"
"1521645","2","2","2"
"1522316","6","6","6"
"1522395","2","2","2"
"1523120","7","7","7"
"1523655","2","2","2"
"1524032","6","6","6"
"1524474","1","1","1"
"1524611","2","2","2"
"1525705","7","7","7"
"1526085","1","1","1"
"1526352","10","10","10"
"1526633","5","5","5"
"1526827","4","4","4"
"1526994","11","11","11"
"1527135","10","10","10"
"1527228","8","8","8"
"1527679","11","11","11"
"1527886","6","6","6"
"1528203","1","1","1"
"1528284","5","5","5"
"1528706","5","5","5"
"1528891","1","1","1"
"1529434","3","3","3"
"1529494","11","11","11"
"1529591","6","6","6"
"1530968","5","5","5"
"1531101","4","4","4"
"1531190","2","2","2"
"1531400","4","4","4"
"1531695","2","2","2"
"1531884","6","6","6"
"1531914","3","3","3"
"1532221","9","9","9"
"1533393","1","1","1"
"1533441","4","4","4"
"1533924","5","5","5"
"1534029","6","6","6"
"1534681","5","5","5"
"1535943","1","1","1"
"1536030","5","5","5"
"1536313","6","6","6"
"1537790","6","6","6"
"1538373","2","2","2"
"1539022","0","0","0"
"1539808","10","10","10"
"1540740","14","14","14"
"1541159","9","9","9"
"1541327","10","10","10"
"1541591","10","10","10"
"1541747","6","6","6"
"1542534","11","11","11"
"1542592","6","6","6"
"1542731","1","1","1"
"1542803","9","9","9"
"1543768","0","0","0"
"1544482","30","30","30"
"1544656","4","4","4"
"1544878","4","4","4"
"1545012","6","6","6"
"1545091","3","3","3"
"1546331","5","5","5"
"1547053","9","9","9"
"1547306","7","7","7"
"1547446","1","1","1"
"1547825","9","9","9"
"1548539","3","3","3"
"1548749","3","3","3"
"1549142","2","2","2"
"1549202","2","2","2"
"1550118","10","10","10"
"1550341","1","1","1"
"1550421","3","3","3"
"1550639","5","5","5"
"1550700","3","3","3"
"1551159","7","7","7"
"1551305","6","6","6"
"1551401","6","6","6"
"1552065","6","6","6"
"1552997","19","19","19"
"1553041","5","5","5"
"1553505","10","10","10"
"1553564","7","7","7"
"1553867","1","1","1"
"1554404","2","2","2"
"1555839","4","4","4"
"1556492","4","4","4"
"1557163","8","8","8"
"1557725","5","5","5"
"1558344","10","10","10"
"1559130","11","11","11"
"1559583","4","4","4"
"1559861","6","6","6"
"1559966","8","8","8"
"1560946","4","4","4"
"1561112","3","3","3"
"1561298","0","0","0"
"1561667","0","0","0"
"1561732","6","6","6"
"1561807","2","2","2"
"1562634","3","3","3"
"1562750","5","5","5"
"1563014","1","1","1"
"1563174","1","1","1"
"1563271","2","2","2"
"1563589","1","1","1"
"1564348","11","11","11"
"1564470","3","3","3"
"1564546","8","8","8"
"1564622","4","4","4"
"1565463","6","6","6"
"1565907","4","4","4"
"1565998","3","3","3"
"1566122","4","4","4"
"1566321","5","5","5"
"1566352","5","5","5"
"1566459","2","2","2"
"1566759","4","4","4"
"1567067","4","4","4"
"1567188","14","14","14"
"1567958","3","3","3"
"1568243","10","10","10"
"1568290","10","10","10"
"1568483","6","6","6"
"1569088","0","0","0"
"1570408","18","18","18"
"1570543","4","4","4"
"1570957","4","4","4"
"1571384","3","3","3"
"1571421","2","2","2"
"1571941","3","3","3"
"1572221","4","4","4"
"1572808","1","1","1"
"1573404","4","4","4"
"1573549","4","4","4"
"1573977","10","10","10"
"1575052","2","2","2"
"1575216","6","6","6"
"1575780","2","2","2"
"1576139","6","6","6"
"1576195","2","2","2"
"1576917","1","1","1"
"1577273","11","11","11"
"1577474","3","3","3"
"1577801","3","3","3"
"1578028","3","3","3"
"1578496","0","0","0"
"1579288","3","3","3"
"1579643","0","0","0"
"1580225","9","9","9"
"1580710","2","2","2"
"1581342","9","9","9"
"1581391","7","7","7"
"1581716","0","0","0"
"1582212","9","9","9"
"1582618","5","5","5"
"1582736","3","3","3"
"1584723","1","1","1"
"1585399","10","10","10"
"1585888","5","5","5"
"1585949","3","3","3"
"1586309","3","3","3"
"1587014","6","6","6"
"1587402","6","6","6"
"1587624","5","5","5"
"1588135","4","4","4"
"1588505","1","1","1"
"1588917","9","9","9"
"1589138","10","10","10"
"1589471","6","6","6"
"1590295","13","13","13"
"1590507","0","0","0"
"1590555","8","8","8"
"1591431","6","6","6"
"1591630","5","5","5"
"1591869","2","2","2"
"1591919","4","4","4"
"1592508","6","6","6"
"1593249","7","7","7"
"1593921","2","2","2"
"1594366","6","6","6"
"1594481","7","7","7"
"1594548","9","9","9"
"1594844","8","8","8"
"1594956","4","4","4"
"1596098","7","7","7"
"1596189","0","0","0"
"1597299","7","7","7"
"1597332","5","5","5"
"1597695","6","6","6"
"1598778","2","2","2"
"1598902","15","15","15"
"1599010","14","14","14"
"1599433","6","6","6"
"1599571","0","0","0"
"1600013","10","10","10"
"1600228","7","7","7"
"1600267","5","5","5"
"1600837","2","2","2"
"1600997","2","2","2"
"1601209","6","6","6"
"1601383","0","0","0"
"1601745","8","8","8"
"1601864","4","4","4"
"1602328","3","3","3"
"1602487","3","3","3"
"1602966","5","5","5"
"1603471","6","6","6"
"1603566","12","12","12"
"1603794","4","4","4"
"1605478","6","6","6"
"1606258","2","2","2"
"1606523","8","8","8"
"1606805","8","8","8"
"1606942","8","8","8"
"1607165","2","2","2"
"1607386","4","4","4"
"1608089","4","4","4"
"1608301","8","8","8"
"1608572","3","3","3"
"1609540","7","7","7"
"1610112","8","8","8"
"1610247","5","5","5"
"1610805","6","6","6"
"1612110","3","3","3"
"1612340","5","5","5"
"1612358","8","8","8"
"1614387","3","3","3"
"1614401","7","7","7"
"1615345","6","6","6"
"1615365","3","3","3"
"1615562","3","3","3"
"1615742","4","4","4"
"1615776","6","6","6"
"1616137","3","3","3"
"1616570","4","4","4"
"1616697","7","7","7"
"1617061","2","2","2"
"1617105","2","2","2"
"1617474","4","4","4"
"1618399","7","7","7"
"1618892","6","6","6"
"1619176","13","13","13"
"1619344","6","6","6"
"1619490","3","3","3"
"1619747","8","8","8"
"1620360","3","3","3"
"1621443","13","13","13"
"1621863","3","3","3"
"1622423","9","9","9"
"1622493","8","8","8"
"1623852","7","7","7"
"1624078","0","0","0"
"1624203","10","10","10"
"1624289","7","7","7"
"1624851","5","5","5"
"1625591","8","8","8"
"1625618","3","3","3"
"1626264","5","5","5"
"1626875","6","6","6"
"1627061","1","1","1"
"1627201","0","0","0"
"1628318","3","3","3"
"1628749","8","8","8"
"1629747","2","2","2"
"1629851","7","7","7"
"1631072","1","1","1"
"1631815","7","7","7"
"1632497","1","1","1"
"1632680","2","2","2"
"1632745","6","6","6"
"1633734","3","3","3"
"1633877","6","6","6"
"1634751","14","14","14"
"1635732","14","14","14"
"1635894","12","12","12"
"1636630","14","14","14"
"1637421","8","8","8"
"1637482","16","16","16"
"1637628","3","3","3"
"1637724","0","0","0"
"1637940","6","6","6"
"1638379","3","3","3"
"1638628","9","9","9"
"1638706","6","6","6"
"1639205","5","5","5"
"1639287","1","1","1"
"1639775","4","4","4"
"1640238","12","12","12"
"1640268","4","4","4"
"1640666","8","8","8"
"1641019","3","3","3"
"1641107","3","3","3"
"1641156","6","6","6"
"1641216","13","13","13"
"1641291","4","4","4"
"1641349","6","6","6"
"1641598","8","8","8"
"1641736","3","3","3"
"1642058","4","4","4"
"1642433","3","3","3"
"1642552","6","6","6"
"1643005","7","7","7"
"1643504","4","4","4"
"1643726","3","3","3"
"1644185","13","13","13"
"1644903","3","3","3"
"1645211","3","3","3"
"1645325","5","5","5"
"1645519","8","8","8"
"1646178","13","13","13"
"1646429","8","8","8"
"1646658","6","6","6"
"1647211","2","2","2"
"1648088","2","2","2"
"1648585","12","12","12"
"1648721","9","9","9"
"1650260","1","1","1"
"1650386","5","5","5"
"1651782","5","5","5"
"1652634","1","1","1"
"1653094","14","14","14"
"1653918","6","6","6"
"1654313","3","3","3"
"1654565","2","2","2"
"1654723","11","11","11"
"1654855","6","6","6"
"1656324","1","1","1"
"1656456","3","3","3"
"1656576","3","3","3"
"1656949","7","7","7"
"1657711","2","2","2"
"1657744","7","7","7"
"1658252","3","3","3"
"1658382","2","2","2"
"1659752","4","4","4"
"1659932","9","9","9"
"1660660","7","7","7"
"1661322","1","1","1"
"1661426","6","6","6"
"1662423","30","30","30"
"1662700","5","5","5"
"1663201","12","12","12"
"1663569","1","1","1"
"1664088","1","1","1"
"1664331","4","4","4"
"1664507","7","7","7"
"1664995","15","15","15"
"1665326","9","9","9"
"1665777","1","1","1"
"1666045","4","4","4"
"1666271","8","8","8"
"1666369","2","2","2"
"1666480","8","8","8"
"1666707","6","6","6"
"1667447","2","2","2"
"1668233","4","4","4"
"1668419","2","2","2"
"1668847","0","0","0"
"1668866","2","2","2"
"1669098","10","10","10"
"1669433","6","6","6"
"1669476","4","4","4"
"1669671","6","6","6"
"1669839","5","5","5"
"1670405","7","7","7"
"1671061","30","30","30"
"1671111","2","2","2"
"1671486","5","5","5"
"1671639","0","0","0"
"1672491","1","1","1"
"1672928","10","10","10"
"1673664","3","3","3"
"1674006","15","15","15"
"1674473","3","3","3"
"1676049","1","1","1"
"1676172","2","2","2"
"1676570","6","6","6"
"1677010","9","9","9"
"1677382","5","5","5"
"1678117","6","6","6"
"1678271","10","10","10"
"1678626","12","12","12"
"1678686","3","3","3"
"1678877","10","10","10"
"1679193","9","9","9"
"1679501","7","7","7"
"1679656","3","3","3"
"1679946","1","1","1"
"1680174","3","3","3"
"1681467","1","1","1"
"1682868","2","2","2"
"1683314","5","5","5"
"1683445","5","5","5"
"1683854","7","7","7"
"1684700","5","5","5"
"1684831","2","2","2"
"1684865","3","3","3"
"1684948","13","13","13"
"1685143","3","3","3"
"1685515","3","3","3"
"1685693","2","2","2"
"1685945","2","2","2"
"1686344","5","5","5"
"1686416","8","8","8"
"1687019","2","2","2"
"1687187","4","4","4"
"1688199","2","2","2"
"1688295","9","9","9"
"1688591","6","6","6"
"1688658","2","2","2"
"1688817","5","5","5"
"1688856","10","10","10"
"1689956","2","2","2"
"1690490","5","5","5"
"1690803","9","9","9"
"1691532","4","4","4"
"1691781","1","1","1"
"1692187","7","7","7"
"1692257","6","6","6"
"1693378","4","4","4"
"1693752","17","17","17"
"1693808","5","5","5"
"1693891","6","6","6"
"1694304","6","6","6"
"1694724","11","11","11"
"1694883","9","9","9"
"1696746","12","12","12"
"1696831","3","3","3"
"1697022","9","9","9"
"1697502","8","8","8"
"1697866","3","3","3"
"1698379","0","0","0"
"1699324","5","5","5"
"1699668","4","4","4"
"1700422","5","5","5"
"1700752","2","2","2"
"1700877","6","6","6"
"1701085","4","4","4"
"1701334","5","5","5"
"1701640","1","1","1"
"1702097","6","6","6"
"1702547","2","2","2"
"1702593","5","5","5"
"1703285","4","4","4"
"1703460","2","2","2"
"1703592","2","2","2"
"1703961","7","7","7"
"1704256","8","8","8"
"1704754","2","2","2"
"1704815","8","8","8"
"1705015","9","9","9"
"1705122","4","4","4"
"1705395","3","3","3"
"1705865","19","19","19"
"1706019","1","1","1"
"1706215","3","3","3"
"1707098","7","7","7"
"1707141","3","3","3"
"1707790","3","3","3"
"1708006","2","2","2"
"1708183","4","4","4"
"1708907","5","5","5"
"1709733","12","12","12"
"1710034","1","1","1"
"1710970","6","6","6"
"1712007","2","2","2"
"1712622","10","10","10"
"1713392","3","3","3"
"1713470","5","5","5"
"1713769","1","1","1"
"1714488","7","7","7"
"1714573","1","1","1"
"1714718","4","4","4"
"1714972","7","7","7"
"1715297","8","8","8"
"1715468","9","9","9"
"1715786","3","3","3"
"1716525","6","6","6"
"1716596","12","12","12"
"1717075","3","3","3"
"1717827","7","7","7"
"1719007","5","5","5"
"1719254","2","2","2"
"1719541","4","4","4"
"1719929","1","1","1"
"1720324","3","3","3"
"1720398","3","3","3"
"1721074","4","4","4"
"1721178","2","2","2"
"1721398","2","2","2"
"1721532","5","5","5"
"1721675","8","8","8"
"1722261","6","6","6"
"1722551","2","2","2"
"1723242","5","5","5"
"1723293","1","1","1"
"1724120","15","15","15"
"1725043","1","1","1"
"1725467","7","7","7"
"1726607","12","12","12"
"1727281","4","4","4"
"1727395","6","6","6"
"1727610","2","2","2"
"1727625","5","5","5"
"1728192","3","3","3"
"1729170","5","5","5"
"1729583","5","5","5"
"1729800","4","4","4"
"1730151","6","6","6"
"1730542","3","3","3"
"1731077","4","4","4"
"1731325","3","3","3"
"1732789","1","1","1"
"1732817","8","8","8"
"1732912","3","3","3"
"1733289","3","3","3"
"1733389","2","2","2"
"1733548","12","12","12"
"1733584","14","14","14"
"1733844","14","14","14"
"1733971","3","3","3"
"1734392","8","8","8"
"1734486","3","3","3"
"1734681","8","8","8"
"1735041","5","5","5"
"1735339","6","6","6"
"1735371","2","2","2"
"1735490","16","16","16"
"1735654","9","9","9"
"1737406","5","5","5"
"1738555","6","6","6"
"1739340","12","12","12"
"1740192","3","3","3"
"1740575","4","4","4"
"1740823","14","14","14"
"1741074","2","2","2"
"1741534","6","6","6"
"1742629","8","8","8"
"1743330","2","2","2"
"1744611","2","2","2"
"1744669","3","3","3"
"1744708","8","8","8"
"1744838","15","15","15"
"1745134","2","2","2"
"1745487","5","5","5"
"1745674","8","8","8"
"1746280","7","7","7"
"1746407","1","1","1"
"1746489","5","5","5"
"1746652","9","9","9"
"1748429","2","2","2"
"1749238","7","7","7"
"1749575","7","7","7"
"1749738","6","6","6"
"1750125","5","5","5"
"1750207","3","3","3"
"1750436","8","8","8"
"1750936","4","4","4"
"1751118","11","11","11"
"1751308","1","1","1"
"1751546","6","6","6"
"1751771","5","5","5"
"1752252","4","4","4"
"1752297","1","1","1"
