"Step","11_sazut-tonat-nigonribop - episodic_return","11_sazut-tonat-nigonribop - episodic_return__MIN","11_sazut-tonat-nigonribop - episodic_return__MAX"
"3217107","10","10","10"
"3218312","10","10","10"
"3218640","10","10","10"
"3219433","10","10","10"
"3219464","10","10","10"
"3219740","10","10","10"
"3220849","10","10","10"
"3221632","10","10","10"
"3221846","10","10","10"
"3222214","10","10","10"
"3222626","10","10","10"
"3222913","10","10","10"
"3223234","10","10","10"
"3223500","0","0","0"
"3223810","10","10","10"
"3224915","10","10","10"
"3225030","10","10","10"
"3225288","10","10","10"
"3226050","10","10","10"
"3226466","10","10","10"
"3226704","10","10","10"
"3226892","10","10","10"
"3226946","10","10","10"
"3227469","10","10","10"
"3227927","10","10","10"
"3228050","0","0","0"
"3228279","10","10","10"
"3228612","10","10","10"
"3229092","10","10","10"
"3229440","10","10","10"
"3229572","10","10","10"
"3231426","10","10","10"
"3231616","10","10","10"
"3231904","10","10","10"
"3232026","10","10","10"
"3232501","0","0","0"
"3232654","10","10","10"
"3233039","10","10","10"
"3233166","10","10","10"
"3233429","10","10","10"
"3233728","10","10","10"
"3233793","10","10","10"
"3234367","10","10","10"
"3234511","10","10","10"
"3235252","10","10","10"
"3235266","10","10","10"
"3235545","10","10","10"
"3235876","10","10","10"
"3236355","10","10","10"
"3236814","10","10","10"
"3236865","10","10","10"
"3236940","10","10","10"
"3238366","10","10","10"
"3239154","10","10","10"
"3239198","10","10","10"
"3239299","10","10","10"
"3239375","10","10","10"
"3239555","10","10","10"
"3240023","10","10","10"
"3240147","10","10","10"
"3240562","10","10","10"
"3240798","10","10","10"
"3240842","10","10","10"
"3241736","10","10","10"
"3242071","10","10","10"
"3242387","10","10","10"
"3242446","10","10","10"
"3244198","10","10","10"
"3244451","10","10","10"
"3244979","10","10","10"
"3245554","10","10","10"
"3245701","10","10","10"
"3246238","10","10","10"
"3247052","10","10","10"
"3247341","10","10","10"
"3247858","10","10","10"
"3248133","10","10","10"
"3248290","10","10","10"
"3248849","10","10","10"
"3249089","10","10","10"
"3250299","10","10","10"
"3250519","10","10","10"
"3250605","10","10","10"
"3251088","10","10","10"
"3251235","10","10","10"
"3251531","10","10","10"
"3252033","10","10","10"
"3253073","10","10","10"
"3253322","10","10","10"
"3253447","10","10","10"
"3253662","10","10","10"
"3253723","10","10","10"
"3254016","10","10","10"
"3254172","10","10","10"
"3255365","10","10","10"
"3256005","10","10","10"
"3256849","10","10","10"
"3257549","10","10","10"
"3257904","10","10","10"
"3258958","10","10","10"
"3259809","10","10","10"
"3259986","10","10","10"
"3260046","10","10","10"
"3260355","10","10","10"
"3260749","10","10","10"
"3260813","10","10","10"
"3260977","10","10","10"
"3262349","10","10","10"
"3262572","10","10","10"
"3262670","10","10","10"
"3262733","10","10","10"
"3263053","10","10","10"
"3263110","10","10","10"
"3263534","10","10","10"
"3264001","10","10","10"
"3265551","10","10","10"
"3266251","10","10","10"
"3266456","10","10","10"
"3266714","10","10","10"
"3266915","10","10","10"
"3267266","0","0","0"
"3267548","10","10","10"
"3267850","10","10","10"
"3268294","10","10","10"
"3268639","10","10","10"
"3268977","10","10","10"
"3269131","10","10","10"
"3269197","10","10","10"
"3269581","10","10","10"
"3270608","10","10","10"
"3270804","10","10","10"
"3271361","10","10","10"
"3271533","10","10","10"
"3271686","10","10","10"
"3271762","10","10","10"
"3271857","10","10","10"
"3271937","10","10","10"
"3272656","10","10","10"
"3274691","10","10","10"
"3275023","10","10","10"
"3275109","10","10","10"
"3275149","10","10","10"
"3275493","10","10","10"
"3275876","10","10","10"
"3275988","10","10","10"
"3276111","10","10","10"
"3276570","10","10","10"
"3276894","10","10","10"
"3276978","10","10","10"
"3277315","10","10","10"
"3277606","10","10","10"
"3278429","10","10","10"
"3279115","10","10","10"
"3279245","10","10","10"
"3280198","10","10","10"
"3281125","10","10","10"
"3281426","10","10","10"
"3281959","10","10","10"
"3282053","10","10","10"
"3282115","10","10","10"
"3283666","10","10","10"
"3283713","10","10","10"
"3283791","10","10","10"
"3284132","10","10","10"
"3285263","10","10","10"
"3285460","10","10","10"
"3286787","10","10","10"
"3286878","10","10","10"
"3287774","10","10","10"
"3287916","10","10","10"
"3288711","10","10","10"
"3288791","10","10","10"
"3289160","10","10","10"
"3289543","10","10","10"
"3289985","10","10","10"
"3290881","10","10","10"
"3291021","10","10","10"
"3291521","10","10","10"
"3292259","10","10","10"
"3292360","10","10","10"
"3292506","10","10","10"
"3292679","10","10","10"
"3293087","10","10","10"
"3293138","10","10","10"
"3293392","10","10","10"
"3293599","10","10","10"
"3293732","10","10","10"
"3294354","10","10","10"
"3294916","10","10","10"
"3294985","10","10","10"
"3296007","10","10","10"
"3297480","10","10","10"
"3297635","10","10","10"
"3298246","10","10","10"
"3298504","10","10","10"
"3299092","10","10","10"
"3299204","10","10","10"
"3299404","10","10","10"
"3299462","10","10","10"
"3299686","10","10","10"
"3299951","10","10","10"
"3300139","10","10","10"
"3300269","10","10","10"
"3300616","10","10","10"
"3300751","10","10","10"
"3301155","10","10","10"
"3301453","10","10","10"
"3301677","10","10","10"
"3301956","10","10","10"
"3302168","10","10","10"
"3302511","10","10","10"
"3302606","10","10","10"
"3302668","10","10","10"
"3303619","10","10","10"
"3305700","10","10","10"
"3305762","10","10","10"
"3306447","10","10","10"
"3306913","10","10","10"
"3306975","10","10","10"
"3307212","10","10","10"
"3308051","10","10","10"
"3308803","10","10","10"
"3308929","10","10","10"
"3309717","10","10","10"
"3309844","10","10","10"
"3310092","10","10","10"
"3310442","10","10","10"
"3310489","10","10","10"
"3310543","10","10","10"
"3310816","10","10","10"
"3311684","10","10","10"
"3311824","10","10","10"
"3312215","10","10","10"
"3313062","10","10","10"
"3313983","10","10","10"
"3314218","10","10","10"
"3314252","10","10","10"
"3314848","10","10","10"
"3314965","10","10","10"
"3315039","10","10","10"
"3315562","10","10","10"
"3315587","10","10","10"
"3316045","10","10","10"
"3316160","10","10","10"
"3317043","10","10","10"
"3317387","10","10","10"
"3317718","10","10","10"
"3317779","10","10","10"
"3318093","10","10","10"
"3318744","10","10","10"
"3318848","10","10","10"
"3318941","10","10","10"
"3319061","10","10","10"
"3319279","10","10","10"
"3319943","10","10","10"
"3320281","10","10","10"
"3320795","10","10","10"
"3321485","10","10","10"
"3321626","10","10","10"
"3321878","10","10","10"
"3322458","10","10","10"
"3323151","10","10","10"
"3323975","10","10","10"
"3324035","10","10","10"
"3324200","10","10","10"
"3324789","10","10","10"
"3325525","10","10","10"
"3325592","10","10","10"
"3326218","10","10","10"
"3326462","10","10","10"
"3326556","10","10","10"
"3327573","10","10","10"
"3327747","10","10","10"
"3328208","10","10","10"
"3328989","10","10","10"
"3329026","10","10","10"
"3329287","10","10","10"
"3329703","10","10","10"
"3329749","10","10","10"
"3330821","10","10","10"
"3330896","10","10","10"
"3331434","10","10","10"
"3332008","10","10","10"
"3332298","10","10","10"
"3333771","10","10","10"
"3334035","10","10","10"
"3334085","10","10","10"
"3334144","10","10","10"
"3334238","10","10","10"
"3334313","10","10","10"
"3334600","10","10","10"
"3334667","10","10","10"
"3334993","10","10","10"
"3335391","10","10","10"
"3335862","10","10","10"
"3336287","10","10","10"
"3336592","10","10","10"
"3337093","10","10","10"
"3337242","10","10","10"
"3338093","10","10","10"
"3338119","10","10","10"
"3338575","10","10","10"
"3338761","10","10","10"
"3339415","10","10","10"
"3339636","10","10","10"
"3339702","10","10","10"
"3339909","10","10","10"
"3341022","10","10","10"
"3341452","10","10","10"
"3341663","10","10","10"
"3342088","10","10","10"
"3342989","10","10","10"
"3344271","10","10","10"
"3344490","10","10","10"
"3345420","10","10","10"
"3345478","10","10","10"
"3346057","10","10","10"
"3346127","10","10","10"
"3346305","10","10","10"
"3346848","0","0","0"
"3346899","10","10","10"
"3346964","10","10","10"
"3347239","10","10","10"
"3347341","10","10","10"
"3347788","10","10","10"
"3347860","10","10","10"
"3348570","10","10","10"
"3348638","10","10","10"
"3348699","10","10","10"
"3350017","10","10","10"
"3350319","10","10","10"
"3350805","10","10","10"
"3351299","10","10","10"
"3351561","10","10","10"
"3351630","10","10","10"
"3351694","10","10","10"
"3352155","10","10","10"
"3352193","10","10","10"
"3352802","10","10","10"
"3352864","10","10","10"
"3353089","10","10","10"
"3353480","10","10","10"
"3353800","10","10","10"
"3354119","10","10","10"
"3354315","10","10","10"
"3354676","10","10","10"
"3355009","10","10","10"
"3355526","10","10","10"
"3355715","10","10","10"
"3355791","10","10","10"
"3355850","10","10","10"
"3355968","10","10","10"
"3356294","10","10","10"
"3357958","10","10","10"
"3358090","10","10","10"
"3358145","10","10","10"
"3358273","10","10","10"
"3358369","10","10","10"
"3358470","10","10","10"
"3358862","10","10","10"
"3359105","10","10","10"
"3359438","10","10","10"
"3359602","10","10","10"
"3359835","10","10","10"
"3359875","10","10","10"
"3359940","10","10","10"
"3360346","10","10","10"
"3361236","10","10","10"
"3361550","10","10","10"
"3361737","10","10","10"
"3362050","10","10","10"
"3362594","10","10","10"
"3363579","10","10","10"
"3363727","10","10","10"
"3364198","10","10","10"
"3364439","10","10","10"
"3364554","10","10","10"
"3365204","10","10","10"
"3365890","10","10","10"
"3366100","10","10","10"
"3366605","10","10","10"
"3367312","10","10","10"
"3367552","10","10","10"
"3367836","10","10","10"
"3368590","10","10","10"
"3368666","10","10","10"
"3369421","10","10","10"
"3369737","10","10","10"
"3370758","10","10","10"
"3371024","10","10","10"
"3371449","10","10","10"
"3371473","10","10","10"
"3371688","10","10","10"
"3372873","10","10","10"
"3373445","10","10","10"
"3373698","10","10","10"
"3373900","10","10","10"
"3374538","10","10","10"
"3374600","10","10","10"
"3374679","10","10","10"
"3374763","10","10","10"
"3375148","10","10","10"
"3375184","10","10","10"
"3375626","10","10","10"
"3376064","10","10","10"
"3376134","10","10","10"
"3376977","10","10","10"
"3377101","10","10","10"
"3378179","10","10","10"
"3378529","10","10","10"
"3379234","10","10","10"
"3379295","10","10","10"
"3380059","10","10","10"
"3380301","10","10","10"
"3380635","10","10","10"
"3381376","10","10","10"
"3381785","10","10","10"
"3382352","10","10","10"
"3382912","10","10","10"
"3383186","10","10","10"
"3384089","10","10","10"
"3384734","10","10","10"
"3384969","10","10","10"
"3385307","10","10","10"
"3385747","10","10","10"
"3386214","10","10","10"
"3386560","10","10","10"
"3386717","10","10","10"
"3387139","10","10","10"
"3387403","10","10","10"
"3388552","10","10","10"
"3389716","10","10","10"
"3390369","10","10","10"
"3390857","10","10","10"
"3390920","10","10","10"
"3391493","10","10","10"
"3392028","10","10","10"
"3392682","10","10","10"
"3393223","10","10","10"
"3393553","10","10","10"
"3393605","10","10","10"
"3393992","10","10","10"
"3394256","10","10","10"
"3394518","10","10","10"
"3394704","10","10","10"
"3395072","10","10","10"
"3395463","10","10","10"
"3395976","10","10","10"
"3396201","10","10","10"
"3397057","10","10","10"
"3397197","10","10","10"
"3397591","10","10","10"
"3398215","10","10","10"
"3398423","10","10","10"
"3398872","10","10","10"
"3399185","10","10","10"
"3399949","10","10","10"
"3400411","10","10","10"
"3401633","10","10","10"
"3402112","10","10","10"
"3402341","10","10","10"
"3402373","10","10","10"
"3402579","10","10","10"
"3402880","10","10","10"
"3403739","10","10","10"
"3404237","10","10","10"
"3404360","10","10","10"
"3405239","10","10","10"
"3405515","10","10","10"
"3405698","0","0","0"
"3405844","10","10","10"
"3406159","0","0","0"
"3406404","10","10","10"
"3407237","10","10","10"
"3407556","10","10","10"
"3407744","10","10","10"
"3408475","10","10","10"
"3408628","10","10","10"
"3408719","10","10","10"
"3408846","10","10","10"
"3408904","10","10","10"
"3409002","10","10","10"
"3411730","10","10","10"
"3412292","10","10","10"
"3412617","10","10","10"
"3412800","10","10","10"
"3413127","10","10","10"
"3414085","10","10","10"
"3414412","0","0","0"
"3416002","10","10","10"
"3416873","10","10","10"
"3417600","10","10","10"
"3418189","10","10","10"
"3418560","10","10","10"
"3419460","10","10","10"
"3419717","10","10","10"
"3419851","10","10","10"
"3420678","10","10","10"
"3421060","10","10","10"
"3421325","10","10","10"
"3421376","10","10","10"
"3421583","10","10","10"
"3422545","10","10","10"
"3422671","10","10","10"
"3422728","10","10","10"
"3423529","10","10","10"
"3424322","10","10","10"
"3424488","10","10","10"
"3424971","10","10","10"
"3425536","10","10","10"
"3425752","10","10","10"
"3425926","10","10","10"
"3426448","10","10","10"
"3426640","10","10","10"
"3428435","10","10","10"
"3428685","10","10","10"
"3429313","10","10","10"
"3430368","10","10","10"
"3430849","10","10","10"
"3430915","10","10","10"
"3431467","10","10","10"
"3431890","10","10","10"
"3431989","10","10","10"
"3432080","10","10","10"
"3432691","10","10","10"
"3432715","10","10","10"
"3432839","10","10","10"
"3434000","10","10","10"
"3435330","10","10","10"
"3435544","10","10","10"
"3436449","10","10","10"
"3436482","10","10","10"
"3436608","10","10","10"
"3437472","10","10","10"
"3437637","10","10","10"
"3437869","10","10","10"
"3438628","10","10","10"
"3438722","10","10","10"
"3439026","10","10","10"
"3439183","10","10","10"
"3439313","10","10","10"
"3439558","10","10","10"
"3439774","10","10","10"
"3440642","10","10","10"
"3441344","10","10","10"
"3441606","10","10","10"
"3442161","10","10","10"
"3442272","10","10","10"
"3442451","10","10","10"
"3443077","10","10","10"
"3443842","10","10","10"
"3444055","10","10","10"
"3444691","10","10","10"
"3444888","10","10","10"
"3445064","10","10","10"
"3445765","10","10","10"
"3445837","10","10","10"
"3445920","10","10","10"
"3446405","10","10","10"
"3447134","10","10","10"
"3447250","10","10","10"
"3447371","10","10","10"
"3447603","10","10","10"
"3448581","10","10","10"
"3448915","10","10","10"
"3448966","10","10","10"
"3450045","10","10","10"
"3450527","10","10","10"
"3450579","10","10","10"
"3451036","10","10","10"
"3451147","10","10","10"
"3451264","10","10","10"
"3451614","10","10","10"
"3451704","10","10","10"
"3452168","10","10","10"
"3453899","10","10","10"
"3454046","10","10","10"
"3454348","10","10","10"
"3454528","10","10","10"
"3455718","10","10","10"
"3456133","10","10","10"
"3456194","10","10","10"
"3457635","10","10","10"
"3458248","10","10","10"
"3458340","10","10","10"
"3458659","10","10","10"
"3459341","10","10","10"
"3459846","10","10","10"
"3461558","10","10","10"
"3461771","10","10","10"
"3462407","10","10","10"
"3463165","10","10","10"
"3463182","10","10","10"
"3464270","10","10","10"
"3464519","10","10","10"
"3464616","10","10","10"
"3465128","10","10","10"
"3465796","10","10","10"
"3465947","10","10","10"
"3466377","10","10","10"
"3466434","10","10","10"
"3466830","10","10","10"
"3467019","10","10","10"
"3467332","10","10","10"
"3467492","10","10","10"
"3467664","10","10","10"
"3467953","10","10","10"
"3468105","10","10","10"
"3468228","10","10","10"
"3468496","10","10","10"
"3468556","10","10","10"
"3469199","10","10","10"
"3469937","10","10","10"
"3470545","10","10","10"
"3470625","10","10","10"
"3470724","10","10","10"
"3472271","10","10","10"
"3472388","10","10","10"
"3472475","10","10","10"
"3472584","10","10","10"
"3472646","10","10","10"
"3472707","10","10","10"
"3473608","10","10","10"
"3473800","10","10","10"
"3474620","10","10","10"
"3474822","10","10","10"
"3476240","10","10","10"
"3476288","10","10","10"
"3476367","10","10","10"
"3476428","10","10","10"
"3476790","10","10","10"
"3476805","10","10","10"
"3477903","10","10","10"
"3478091","10","10","10"
"3478451","10","10","10"
"3478499","10","10","10"
"3479173","10","10","10"
"3479578","10","10","10"
"3479859","10","10","10"
"3479875","10","10","10"
"3480425","10","10","10"
"3480449","10","10","10"
"3481606","10","10","10"
"3481767","10","10","10"
"3482122","10","10","10"
"3482354","10","10","10"
"3482884","10","10","10"
"3483139","10","10","10"
"3483852","10","10","10"
"3484004","10","10","10"
"3484367","10","10","10"
"3484462","10","10","10"
"3484731","10","10","10"
"3484888","10","10","10"
"3485059","10","10","10"
"3485202","10","10","10"
"3485327","10","10","10"
"3485440","10","10","10"
"3486152","10","10","10"
"3486289","10","10","10"
"3487786","10","10","10"
"3488088","10","10","10"
"3488854","0","0","0"
"3488972","10","10","10"
"3489167","10","10","10"
"3489475","10","10","10"
"3489701","10","10","10"
"3489875","10","10","10"
"3490145","10","10","10"
"3490398","10","10","10"
"3491464","10","10","10"
"3491972","10","10","10"
"3492178","10","10","10"
"3492352","10","10","10"
"3492627","10","10","10"
"3492943","10","10","10"
"3493312","10","10","10"
"3493529","10","10","10"
"3494125","10","10","10"
"3494596","10","10","10"
"3494942","10","10","10"
"3494994","10","10","10"
"3495104","10","10","10"
"3495195","10","10","10"
"3495235","10","10","10"
"3495500","10","10","10"
"3495620","10","10","10"
"3496012","10","10","10"
"3496734","10","10","10"
"3496979","10","10","10"
"3497054","10","10","10"
"3497244","10","10","10"
"3497568","10","10","10"
"3497731","10","10","10"
"3498245","10","10","10"
"3499152","10","10","10"
"3499283","10","10","10"
"3499420","10","10","10"
"3500120","10","10","10"
"3500264","10","10","10"
"3500455","10","10","10"
"3501143","10","10","10"
"3501577","10","10","10"
"3501708","10","10","10"
"3501842","10","10","10"
"3502016","10","10","10"
"3502135","10","10","10"
"3502324","10","10","10"
"3503186","10","10","10"
"3503256","10","10","10"
"3503374","10","10","10"
"3503707","10","10","10"
"3503936","10","10","10"
"3504898","10","10","10"
"3505239","10","10","10"
"3505357","10","10","10"
"3506323","10","10","10"
"3506435","10","10","10"
"3507209","10","10","10"
"3507725","10","10","10"
"3507800","10","10","10"
"3508110","10","10","10"
"3508903","10","10","10"
"3509660","10","10","10"
"3510091","10","10","10"
"3510436","10","10","10"
"3511129","10","10","10"
"3511490","10","10","10"
"3511628","10","10","10"
"3512131","10","10","10"
"3512258","10","10","10"
"3512453","10","10","10"
"3512540","10","10","10"
"3512795","10","10","10"
"3512899","10","10","10"
"3513091","10","10","10"
"3513841","10","10","10"
"3513861","10","10","10"
"3514171","10","10","10"
"3514533","10","10","10"
"3515015","10","10","10"
"3515374","10","10","10"
"3515484","10","10","10"
"3515659","10","10","10"
"3516470","10","10","10"
"3516702","10","10","10"
"3516895","10","10","10"
"3517557","10","10","10"
"3517579","10","10","10"
"3517700","10","10","10"
"3518026","10","10","10"
"3518308","10","10","10"
"3519231","10","10","10"
"3519885","10","10","10"
"3520004","10","10","10"
"3520962","10","10","10"
"3521223","10","10","10"
"3521490","10","10","10"
"3521651","10","10","10"
"3522196","10","10","10"
"3522908","10","10","10"
"3523747","10","10","10"
"3524757","10","10","10"
"3525343","10","10","10"
"3525444","10","10","10"
"3525645","10","10","10"
"3525698","10","10","10"
"3525828","10","10","10"
"3525894","10","10","10"
"3525957","10","10","10"
"3526666","10","10","10"
"3526912","10","10","10"
"3527115","10","10","10"
"3527577","10","10","10"
"3528071","10","10","10"
"3528457","10","10","10"
"3528518","10","10","10"
"3528587","10","10","10"
"3529026","10","10","10"
"3529508","10","10","10"
"3529672","10","10","10"
"3529988","10","10","10"
"3530527","10","10","10"
"3530862","10","10","10"
"3531083","10","10","10"
"3531469","10","10","10"
"3531652","10","10","10"
"3531860","10","10","10"
"3531916","10","10","10"
"3531972","10","10","10"
"3532235","10","10","10"
"3532312","10","10","10"
"3532715","10","10","10"
"3533023","10","10","10"
"3533516","10","10","10"
"3533569","10","10","10"
"3533778","10","10","10"
"3533841","10","10","10"
"3534324","0","0","0"
"3534346","10","10","10"
"3534661","10","10","10"
"3534792","10","10","10"
"3535317","10","10","10"
"3536193","10","10","10"
"3536897","10","10","10"
"3537287","10","10","10"
"3537609","10","10","10"
"3538355","10","10","10"
"3538823","10","10","10"
"3539274","10","10","10"
"3539525","10","10","10"
"3540369","10","10","10"
"3540738","10","10","10"
"3540937","10","10","10"
"3541191","10","10","10"
"3541784","10","10","10"
"3542147","10","10","10"
"3542914","10","10","10"
"3543402","10","10","10"
"3543687","10","10","10"
"3544204","10","10","10"
"3544472","10","10","10"
"3544529","10","10","10"
"3545101","10","10","10"
"3545164","10","10","10"
"3545370","10","10","10"
"3546063","10","10","10"
"3546654","10","10","10"
"3546832","10","10","10"
"3547156","10","10","10"
"3547275","10","10","10"
"3547549","10","10","10"
"3547747","10","10","10"
"3548107","10","10","10"
"3548237","10","10","10"
"3548291","10","10","10"
"3548731","0","0","0"
"3548879","10","10","10"
"3549208","10","10","10"
"3549377","10","10","10"
"3549917","10","10","10"
"3550058","10","10","10"
"3550479","10","10","10"
"3550997","10","10","10"
"3552296","10","10","10"
"3553269","10","10","10"
"3553358","10","10","10"
"3553420","10","10","10"
"3553565","10","10","10"
"3553817","10","10","10"
"3553963","10","10","10"
"3554010","10","10","10"
"3554104","10","10","10"
"3554250","10","10","10"
"3554691","10","10","10"
"3554963","0","0","0"
"3555171","10","10","10"
"3555203","10","10","10"
"3555298","10","10","10"
"3556033","10","10","10"
"3556158","10","10","10"
"3556307","10","10","10"
"3556577","10","10","10"
"3557141","10","10","10"
"3557327","10","10","10"
"3557434","10","10","10"
"3557717","10","10","10"
"3558542","10","10","10"
"3558661","10","10","10"
"3558966","10","10","10"
"3559944","10","10","10"
"3560193","10","10","10"
"3560671","10","10","10"
"3560729","10","10","10"
"3561236","10","10","10"
"3561288","10","10","10"
"3561483","10","10","10"
"3561865","10","10","10"
"3561934","10","10","10"
"3562545","10","10","10"
"3562780","10","10","10"
"3563543","10","10","10"
"3563598","10","10","10"
"3563801","10","10","10"
"3564168","10","10","10"
"3564249","10","10","10"
"3564289","10","10","10"
"3564917","10","10","10"
"3566810","10","10","10"
"3567040","10","10","10"
"3568075","10","10","10"
"3568310","10","10","10"
"3568410","10","10","10"
"3568458","10","10","10"
"3568642","10","10","10"
"3568904","10","10","10"
"3569289","10","10","10"
"3569605","10","10","10"
"3569666","10","10","10"
"3569792","10","10","10"
"3570857","10","10","10"
"3571048","10","10","10"
"3571781","10","10","10"
"3571974","10","10","10"
"3572298","10","10","10"
"3572485","10","10","10"
"3572683","10","10","10"
"3572816","10","10","10"
"3573016","10","10","10"
"3573192","10","10","10"
"3573349","10","10","10"
"3573464","10","10","10"
"3573850","10","10","10"
"3574192","10","10","10"
"3574720","10","10","10"
"3574977","10","10","10"
"3575112","10","10","10"
"3575214","10","10","10"
"3575265","10","10","10"
"3576144","10","10","10"
"3576227","10","10","10"
"3576386","10","10","10"
"3576730","10","10","10"
"3577543","10","10","10"
"3577602","10","10","10"
"3577708","10","10","10"
"3577901","10","10","10"
"3577994","10","10","10"
"3578833","10","10","10"
"3578888","10","10","10"
"3579351","10","10","10"
"3579864","10","10","10"
"3580106","10","10","10"
"3580635","10","10","10"
"3581272","10","10","10"
"3581510","10","10","10"
"3581847","10","10","10"
"3582146","10","10","10"
"3582212","10","10","10"
"3582598","10","10","10"
"3582949","10","10","10"
"3583490","10","10","10"
"3583835","10","10","10"
"3584267","10","10","10"
"3584324","10","10","10"
"3585280","10","10","10"
"3585943","10","10","10"
"3586056","10","10","10"
"3586166","10","10","10"
"3586248","10","10","10"
"3586624","10","10","10"
"3587992","10","10","10"
"3588043","10","10","10"
"3588333","10","10","10"
"3589602","10","10","10"
"3590044","10","10","10"
"3590411","10","10","10"
"3590567","10","10","10"
"3590941","10","10","10"
"3591693","10","10","10"
"3592355","10","10","10"
"3592484","10","10","10"
"3592727","10","10","10"
"3592848","10","10","10"
"3593287","10","10","10"
"3593480","10","10","10"
"3593862","10","10","10"
"3594054","10","10","10"
"3594270","10","10","10"
"3595336","10","10","10"
"3596480","10","10","10"
"3596800","10","10","10"
"3596870","10","10","10"
"3597692","10","10","10"
"3598350","10","10","10"
"3598784","10","10","10"
"3598979","10","10","10"
"3600064","10","10","10"
"3600464","10","10","10"
"3601546","10","10","10"
"3602194","10","10","10"
"3602310","10","10","10"
"3602816","10","10","10"
"3602893","10","10","10"
"3603335","10","10","10"
"3603550","10","10","10"
"3603776","10","10","10"
"3604156","10","10","10"
"3605781","10","10","10"
"3606035","10","10","10"
"3606347","10","10","10"
"3606470","10","10","10"
"3606739","10","10","10"
"3607193","10","10","10"
"3607417","10","10","10"
"3607744","10","10","10"
"3607959","10","10","10"
"3608448","10","10","10"
"3609013","10","10","10"
"3609287","10","10","10"
"3609863","10","10","10"
"3609923","10","10","10"
"3610563","10","10","10"
"3610691","10","10","10"
"3610963","10","10","10"
"3611141","10","10","10"
"3612160","10","10","10"
"3612493","10","10","10"
"3612611","10","10","10"
"3612959","10","10","10"
"3613235","10","10","10"
"3613253","10","10","10"
"3613516","10","10","10"
"3614221","10","10","10"
"3614579","10","10","10"
"3614661","10","10","10"
"3614922","10","10","10"
"3615507","10","10","10"
"3616104","10","10","10"
"3616192","10","10","10"
"3616787","10","10","10"
"3617557","10","10","10"
"3618825","10","10","10"
"3618951","10","10","10"
"3619054","10","10","10"
"3619719","10","10","10"
"3620885","10","10","10"
"3620939","10","10","10"
"3621156","10","10","10"
"3621315","10","10","10"
"3622554","10","10","10"
"3622673","10","10","10"
"3623346","10","10","10"
"3624060","10","10","10"
"3624714","10","10","10"
"3625250","10","10","10"
"3625735","10","10","10"
"3626602","10","10","10"
"3626838","10","10","10"
"3627909","10","10","10"
"3628314","10","10","10"
"3628427","10","10","10"
"3628557","10","10","10"
"3629084","10","10","10"
"3629124","10","10","10"
"3630017","10","10","10"
"3630148","10","10","10"
"3630741","10","10","10"
"3631111","10","10","10"
"3631181","10","10","10"
"3631500","10","10","10"
"3633037","10","10","10"
"3633216","10","10","10"
"3633552","10","10","10"
"3633669","10","10","10"
"3633825","10","10","10"
"3634103","10","10","10"
"3634729","10","10","10"
"3635204","10","10","10"
"3635264","10","10","10"
"3635591","10","10","10"
"3636099","10","10","10"
"3637205","10","10","10"
"3637443","10","10","10"
"3637838","10","10","10"
"3637919","10","10","10"
"3638156","10","10","10"
"3638282","10","10","10"
"3638482","10","10","10"
"3638855","10","10","10"
"3638993","10","10","10"
"3639671","10","10","10"
"3640545","10","10","10"
"3640650","10","10","10"
"3640717","10","10","10"
"3640984","10","10","10"
"3641445","10","10","10"
"3641639","10","10","10"
"3641866","10","10","10"
"3642119","10","10","10"
"3642698","10","10","10"
"3643293","10","10","10"
"3643783","10","10","10"
"3644644","10","10","10"
"3645386","10","10","10"
"3645639","10","10","10"
"3646083","10","10","10"
"3646359","10","10","10"
"3646476","10","10","10"
"3646538","10","10","10"
"3646662","10","10","10"
"3647872","10","10","10"
"3648710","10","10","10"
"3648837","10","10","10"
"3648911","10","10","10"
"3649310","10","10","10"
"3649674","10","10","10"
"3650529","10","10","10"
"3650703","10","10","10"
"3650771","10","10","10"
"3651026","10","10","10"
"3651270","10","10","10"
"3651587","10","10","10"
"3651717","10","10","10"
"3651858","10","10","10"
"3652401","10","10","10"
"3652486","10","10","10"
"3652626","10","10","10"
"3652790","10","10","10"
"3653056","10","10","10"
"3653198","10","10","10"
"3653327","10","10","10"
"3653598","10","10","10"
"3653763","10","10","10"
"3653830","10","10","10"
"3654083","10","10","10"
"3654825","10","10","10"
"3655055","10","10","10"
"3655129","10","10","10"
"3655173","10","10","10"
"3655552","10","10","10"
"3655956","10","10","10"
"3656140","10","10","10"
"3656323","10","10","10"
"3656655","10","10","10"
"3657285","10","10","10"
"3657636","10","10","10"
"3657808","10","10","10"
"3657994","10","10","10"
"3658229","10","10","10"
"3658309","10","10","10"
"3658452","10","10","10"
"3658536","10","10","10"
"3658630","10","10","10"
"3658985","10","10","10"
"3659472","10","10","10"
"3659940","10","10","10"
"3660170","10","10","10"
"3660531","10","10","10"
"3660556","10","10","10"
"3660785","10","10","10"
"3660805","10","10","10"
"3661055","10","10","10"
"3661516","10","10","10"
"3661927","10","10","10"
"3662144","10","10","10"
"3662226","10","10","10"
"3662284","10","10","10"
"3662429","10","10","10"
"3662889","10","10","10"
"3663429","10","10","10"
"3663773","10","10","10"
"3663878","10","10","10"
"3664709","10","10","10"
"3664811","10","10","10"
"3665088","10","10","10"
"3665299","10","10","10"
"3665468","10","10","10"
"3665639","10","10","10"
"3665795","10","10","10"
